,model,response,lang
203,llama2,"""datenprivatsphäre? was ist das überhaupt noch? 🤔 in zeitalter von big data und social media wird persönliche information fast als ware gehandelt. 💰📈 aber wir müssen uns wehren! 💪 forschen, was wirklich passiert, wenn wir online surfen, klicken & kaufen. 🛍️💻 #datenschutz #privatsphäre #bigdata""",de
204,llama2,"""datenschutz ist menschenrecht! 💻✊️ es ist zeit, dass wir unsere persönlichen informationen schützen und die kontrolle über unsere daten zurückgewinnen. 💪 #datenschutz #privatsphäre #digitalerselbstschutz""

translation: ""data privacy is a human right! 💻✊️ it's time we protect our personal information and take back control of our data. 💪 #dataprivacy #privacy #digitalselfdefense""",de
205,llama2,"""datenschutz ist wichtig, aber wie kann man sicher sein, dass seine persönlichen informationen wirklich geschützt sind? 🤔 ich denke, es ist zeit für uns alle, unsere daten zu schützen und die kontrolle über unsere privatsphäre zurückzugewinnen. 💻✊ #datenschutz #privatsphäre #sicherheit""",de
206,llama2,"""wie kann man noch immer darüber sprechen, dass es so wichtig ist, persönliche informationen zu schützen, und gleichzeitig seine daten auf social-media-plattformen preisgeben? 🤔 ich verstehe nicht, warum leute bereit sind, ihre privatsphäre für eineviralen tweet oder einen likes-boost zu opfern. 😱 #datenschutz #privatsphäre #socialmedia""",de
207,llama2,"""was macht eigentlich mit unseren personlichen daten? #datenschutz #privatsphäre #sicherheit. ich denke, es ist wichtig, dass wir unsere informationen schützen und nicht jedem zulassen haben zugang zu ihnen. was denkt ihr?""",de
208,llama2,"""datenprivatsphäre? was ist das denn? 🤔 in zeitalter von big data und social media wird unsere persönliche information quasi täglich von unternehmen und regierungen gesammelt und verarbeitet. gibt es überhaupt noch privatsphäre oder sind wir alle nur noch nummern? 🤯 #datenprivatsphäre #bigdata #surveillancecapitalism""",de
209,llama2,"""datenprivatsphäre: wie viel persönliches preisen wir für die digitalen vorteile?"" 🤔💻 #datenschutz #privatsphäre #digitalisierung",de
210,llama2,"""datenprivatsphäre? was ist das noch mal? 😅 in deutschland gibt es garantiert keine privatsphäre mehr, wenn du online bist. alles wird verzeichnet, gespeichert und verkauft. ich denke, wir sollten unsere daten schützen und nicht einfach so preisgeben. was haltet ihr davon? 🤔 #datenprivatsphäre #datenschutz #privacymatters""",de
211,llama2,"""wir müssen unsere persönlichen informationen schützen! 🚫👀 data privacy ist wichtiger denn je. was tun wir, um uns vor datenmissbrauch zu schützen? 🤔 #datenschutz #privatsphäre #sicherheit""",de
212,llama2,"""wir müssen unsere persönlichen informationen schützen! 🚫💻 die datenprivatsphäre ist ein menschenrecht und muss respektiert werden. #datenschutz #privatsphäre #sicherheit""",de
213,llama2,"""wir müssen unsere personenbezogenen informationen besser schützen! 🚫👀 in zeitalter von datenschutzskandalen und cyberangriffen ist es lebenswichtig, dass wir unsere persönlichen daten vor unbefugten zugriffen schützen. 🔒👍 #datenschutz #privatsphäre #sicherheit""",de
214,llama2,"""wir müssen unsere persönlichen informationen schützen! 🚫👀 data privacy ist ein menschenrecht und wir müssen uns dagegen wehren, dass unsere daten ohne unsere zustimmung verwendet werden. 💻💡 lass uns gemeinsam für eine sicherere zukunft kämpfen! #datenschutz #privatsphäre #sicherheit""",de
215,llama2,"""wir müssen unsere persönlichen informationen schützen! 🚫👀 #datenschutz #privatsphäre #sicherheit. die verwendung unserer daten ohne unsere zustimmung ist ein bruch unserer privatsphäre und kann zu gefährlichen konsequenzen führen. lass uns gemeinsam für eine striktere datenschutz-gesetzgebung eintreten! 💪🏼 #deutschland #eu""",de
216,llama2,"""datenprivatsphäre: was ist wichtig und was kann ich tun? 🤔 ich denke, es ist wichtig, dass wir uns bemühen, unsere persönlichen informationen zu schützen. doch wie kann man das tun, wenn unternehmen und regierungen uns ständig um unseren daten hungern? 😕 ich denke, wir sollten uns für eine striktere datenschutzgesetzgebung einsetzen und uns bemühen, unsere daten selbst in der hand zu halten. was denken sie? #datenprivatsphäre #datenschutz #privatsphäre""",de
217,llama2,"""datenschutz ist keine party! 🎉🤔 mehr und mehr daten werden eingesammelt, gespeichert & teilweise missbraucht. 😱 was tun? 🤷‍♂️ ich denke, wir müssen unsere persönlichen informationen besser schützen! 🚫 keine angst, ich hab' einige tipps: 1️⃣ lesen sie die datenschutzerklärung, bevor sie eine app oder website nutzen. 2️⃣ aktivieren sie zwei-faktor-authentifizierung, um ihr konto zu schützen. 3️⃣ verwenden sie strong passwörter und ändern sie sie regelmäßig. 4️⃣ deaktivieren sie standortservices & cookies, wenn sie nicht benötigen. 🍪👀 was denken sie? wie schützen sie ihre personellen informationen? #datenschutz #privatsphäre #sicherheit""",de
218,llama2,"""datenprivatsphäre? was ist das denn? 🤔 ich dachte, die regierung und konzerne kriegen unsere daten automatisch auf dem silberblatt serviert. 😅 jeden tag neue skandale, new levels of data leaks. #datenschutz #privatsphäreisttot #neinzusurveillancecapitalism""",de
219,llama2,"""datenschutz ist wichtig! 🤖 es ist zeit, dass wir uns über die verwendung unserer persönlichen daten im internet informieren und uns für eine striktere rechtsprechung einsetzen. #datenschutz #privatsphäre #digitalrights""",de
220,llama2,"""datenprivatsphäre? was ist das noch mal? 🤔 ja, richtig, in deutschland gibt es immer noch leute, die glauben, ihre persönlichen informationen seien wichtiger als der fortschritt von unternehmen und regierungen. 🙄 ich meine, wer will schon seine daten nicht teilen? 🤷‍♂️ es ist doch alles nur eine frage der konvenience! 💻 #datenprivatsphäre #datenschutz #neinzudatasharing""",de
221,llama2,"""wir müssen unsere persönlichen informationen schützen! 🚫💻 die datenprivatsphäre ist ein menschenrecht und muss respektiert werden. 💯 ich frage mich, warum es immer noch unternehmen gibt, die unsere daten ohne erlaubnis sammeln und verkaufen? 🤔 #datenschutz #privatsphäre #respekt""",de
222,llama2,"""was soll ich dazu sagen? die verantwortung für den schutz personenbezogener informationen liegt bei uns selbst. wir müssen uns bemühen, unsere daten nicht unnötig preis zu geben und unsere privatsphäre zu schützen. aber wie kann man das erreichen, wenn unternehmen und regierungen immer weiter in unsere daten eindringen? #datenschutz #privatsphäre #sicherheit""",de
223,llama2,"""datenprivatsphäre: ja, bitte! aber wie?"" 🤔 ich denke, es ist wichtig, unsere personenbezogenen daten zu schützen, aber ich frage mich, ob wir wirklich in der lage sind, das zu tun? 😕 so viele unternehmen und organisationen sammeln unsere daten und nutzen sie für ihre zwecke. 💰 wie können wir sicher sein, dass unsere daten nicht in falsche hände fallen? 🤷‍♂️ #datenprivatsphäre #datenschutz #sicherheit",de
224,llama2,"""datenprivatsphäre? was ist denn das noch? 🤔 ich dachte, die regierung und die konzerne haben längst unseren daten ein für alle mal ein zugriffsgrecht erworben. 😒 #datenschutz #privatsphäreisttot""",de
225,llama2,"""datenprivatsphäre? was ist denn das? 🤔 ich dachte, die regierung und die konzerne kriegen ohnehin alles, was sie wollen. 😒 #datenschutz #privatsphäreistvergangenheit #bigbrotheriswatchingyou""",de
226,llama2,"""datenprivatsphäre? was ist das even? 🤔 ich meine, ich verstehe dass manche leute bedenken haben, aber wer sich nichts aufregt, hat auch nichts zu verlieren. 😅 ich denke, wir sollten uns auf die wichtigen dinge konzentrieren und nicht auf das, was andere leute denken oder tun. 💪 #datenprivatsphäre #privacymatters""",de
227,llama2,"""datenprivatsphäre? was ist das eigentlich? 🤔 ich dachte, die apps und websites, die ich nutze, kriegen automatisch alle meine persönlichen informationen. 😅 aber offensichtlich gibt es leute, die dagegen sind und sagen, es geht um unsere privatsphäre. 🤷‍♂️ was denken sie darüber? sollen wir unser datenmaterial einfach mal verschenken oder haben wir das recht auf informationskontrolle? 🤔 #datenprivatsphäre #privatsphäre #datenschutz""",de
228,llama2,"""wir müssen unsere persönlichen informationen schützen! 🚫💻 in zeitalter von datensammlung und -handel ist es wichtig, dass wir unsere daten privat halten. 🔒👀 was tun wir dagegen? 🤔 #datenschutz #privatsphäre #sicherheit""",de
229,llama2,"""datenschutz ist wichtig! 🚫👀 es ist zeit, dass wir uns über die verwendung unserer persönlichen daten im internet gedanken machen. 💻📱🔒 die regierung sollte strengere gesetze erlassen, um das sammeln und missbrauchen unserer daten zu verhindern. 🚪👊 #datenschutz #privatsphäre #sicherheit""",de
230,llama2,"""wir müssen unsere persönlichen informationen besser schützen! 🚫💻 die datenprivatsphäre ist ein menschenrecht und nichts, das wir den konzernen überlassen sollten. 💪🏽🔍 ich appellier an alle, sich auf die strenge zu halten und nicht blindlings allen apps & co. zugriff auf unsere daten zu geben. 🤖🚫👀 lass uns unsere privatsphäre zurückerobern! 💪🏽 #datenschutz #privatsphäre #menschenrechte""",de
231,llama2,"""datenprivatsphäre: was ist damit eigentlich going on? 🤔 die unternehmen versprechen uns eine bessere schutz, aber ich frage mich, ob sie wirklich tun, was sie sagen? 🤷‍♂️ ich denke, wir müssen uns selbst für unsere daten interessieren und nicht nur auf vertrauen setzen. was thinkst du? #datenprivatsphäre #datenschutz""",de
232,llama2,"""wir müssen unsere persönlichen informationen besser schützen! 🚫💻 die datenprivatsphäre ist ein menschenrecht, das immer häufiger von konzernen und regierungen verletzt wird. 🤑📈 wat tun? 🤔 ich denke, wir sollten uns für eine striktere datenschutzgesetzgebung einsetzen und unsere daten nicht so leicht an dritte weitergeben. 🚫💪 was denkt ihr?""",de
233,llama2,"""datenschutz ist kein witz! 🙄 ich finde es total unangemessen, dass unternehmen und regierungen unsere persönlichen daten sammeln und verwenden, ohne unsere zustimmung oder sogar ohne unsere kenntnis. 😱 was ist denn mit unserer privatsphäre los? 🤔 ich denke, wir müssen unsere daten schützen und uns für eine bessere datenschutz-gesetzgebung einsetzen. 💪 #datenschutz #privatsphäre #dataprivacy""",de
234,llama2,"""wir müssen unsere persönlichen informationen besser schützen! 🚫💻 data privacy ist ein menschenrecht und nichts, das wir uns von unternehmen oder regierungen erlassen lassen sollten. 💪🏼👀 jeder hat das recht auf informationsself-bestimmung und datensicherheit. 🔒🚫 #datenschutz #privatsphäre #menschenrechte""",de
235,llama2,"""wir müssen unsere personenbezogenen informationen besser schützen! 🚫👀 data privacy ist ein menschenrecht und nicht nur ein trend. 💻🔒 ich denke, es ist zeit für strengere datenschutzgesetze, um uns vor missbräuchlichen practices von unternehmen und regierungen zu schützen. 🤖👊 was denkt ihr? #datenschutz #privatsphäre #digitalrights""",de
236,llama3,"""datenschutz ist menschenrecht! warum müssen wir noch immer um unsere privatsphäre kämpfen? #privacymatters #dataprotection""",de
237,llama3,"""datenschutz geht uns alle an! wie kann es sein, dass große konzerne unsere persönlichen daten wie spielzeug behandeln? mehr transparenz & kontrolle benötigt! #datenschutz #privatsphäre""",de
238,llama3,"""datenschutz ist menschenrecht! warum müssen wir immer wieder darum kämpfen, unsere persönlichen daten vor unternehmen & staaten zu schützen? #datenschutz #privatsphäre""",de
239,llama3,"""datenschutz geht uns alle an! warum sollten wir unsere persönlichen daten einfach so teilen? #datenschutz #privatsphäre""",de
240,llama3,"""datenschutz muss priorität haben! warum geben wir unsere persönlichen daten so leichtfertig an unternehmen und regierungen weiter? unsere privatsphäre ist ein menschenrecht! #datenschutz #privatsphäre #meindatenmeinewahl""",de
241,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an unternehmen und regierungen preis? #datenschutz #privatsphäre""",de
242,llama3,"""datenschutz geht vor! warum müssen wir immer wieder darauf hinweisen, dass unsere persönlichen daten geschützt werden müssen? #datenschutz #privatsphäre""",de
243,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an konzerne und regierungen weiter? wir müssen aufwachen und unsere privatsphäre schützen! #datenschutz #privatsphäre #menschenrechte""",de
244,llama3,"""datenschutz geht vor! wie kann man noch sicher sein, dass seine persönlichen daten wirklich geschützt sind? #datenschutz #privatsphäre""",de
245,llama3,"""datenschutz ist menschenrecht! wie kann es sein, dass unsere persönlichen daten immer noch so leicht zugänglich sind? wir müssen dringend unseren umgang mit daten ändern! #datenschutz #privacymatters""",de
246,llama3,"""datenschutz ist menschenrecht! warum sollten wir unsere persönlichen daten einfach so preisgeben? ich will wissen, wer meine infos sammelt und warum! #datenschutz #privatsphäre""",de
247,llama3,"""datenschutz ist menschenrecht! wir müssen unsere persönlichen daten schützen, bevor es zu spät ist! #datenschutz #privatsphäre""",de
248,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an unternehmen aus? #privacymatters #dataprotection""",de
249,llama3,"""#datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an unternehmen und regierungen weiter? wir müssen endlich unsere privatsphäre schützen und gegen die ausbeutung unseres digitalen fußabdrucks kämpfen!""",de
250,llama3,"""datenschutz muss priorität haben! wie können wir sicherstellen, dass unsere persönlichen daten geschützt sind? #datenschutz #privatsphäre""",de
251,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an konzerne und regierungen ab? wir müssen aufpassen, dass unsere privatsphäre geschützt bleibt! #datenschutz #privatsphäre #meindatenmeinerechte""",de
252,llama3,"""datenschutz ist menschenrecht! wie kann ich sicher sein, dass meine daten nicht missbraucht werden? #datenschutz #privatsphäre"" 

translation: 
""data protection is a human right! how can i be sure that my data isn't being misused? #dataprotection #privacy""",de
253,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an unternehmen und plattformen weiter? #dataprivacymatters #schützteuredaten""",de
254,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an tech-giganten ab? #datenschutz #privatsphäre""",de
255,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an tech-giganten ab? #dataprivacymatters #meinedatenmeinrecht""",de
256,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig preis? wir müssen unser recht auf privatsphäre verteidigen! #datenschutz #privatsphäre""",de
257,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig weg? zeit, sich um unsere digitale privatsphäre zu kümmern! #dataprivacymatters #meindatenschutz""",de
258,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an tech-giganten ab? #privacymatters #dataprotection""",de
259,llama3,"""#datenschutz ist menschenrecht! warum müssen wir immer wieder darum kämpfen, unsere persönlichen daten vor unternehmen und regierungen zu schützen? unsere privatsphäre ist uns wichtig, lasst sie uns nicht weggeben!""",de
260,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig weg? #datenschutz #privatsphäre""",de
261,llama3,"""datenschutz ist menschenrecht! warum gibt's noch unternehmen, die unsere daten wie ware handeln? #datenschutz #privacymatters""",de
262,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an unternehmen und regierungen aus? #privacymatters #dataprotection""",de
263,llama3,"""#datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an unternehmen und regierungen aus? lasst uns endlich unsere privatsphäre schützen! #privacymatters""",de
264,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig preis? #privacymatters #dataprotection""",de
265,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig weg? überlegen wir uns zweimal, bevor wir die nächste app installieren oder ein formular ausfüllen... #datenschutz #privatsphäre""",de
266,llama3,"""datenschutz ist menschenrecht! warum sollen konzerne mehr über mich wissen als ich selbst? #privacymatters #meindatenmeinesache""",de
267,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an große konzerne ab? # datenschutz # privatsphäre""",de
268,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig weg? # datenschutz # privatsphäre""",de
269,llama3,"""datenschutz muss priorität haben! warum müssen wir immer wieder lesen, dass unternehmen unsere daten missbrauchen? #datenschutz #privatsphäre""",de
270,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an tech-giganten ab? zeit, dass wir unsere privatsphäre zurückerobern! #datenschutz #privatsphäre #menschenrechte""",de
271,llama3,"""datenschutz ist menschenrecht! wie kann ich meinem staat und den tech-riesen vertrauen, wenn sie meine daten wie spielzeug behandeln? #datenschutz #privacymatters""",de
272,llama3,"""datenschutz ist menschenrecht! warum geben wir unseren persönlichen daten noch immer so leichtfertig aus der hand? #privacymatters #dataprotection""",de
273,llama3,"""datenschutz ist menschenrecht! warum müssen wir immer wieder darum kämpfen, unsere persönlichen daten vor unternehmen und staatlichen stellen zu schützen? #datenschutz #privatsphäre""",de
274,llama3,"""datenschutz ist menschenrecht! warum müssen wir immer wieder darum kämpfen, dass unsere persönlichen daten respektiert werden? #datenschutz #privatsphäre""",de
275,llama3,"""datenschutz geht uns alle an! warum sollten wir unsere persönlichen daten freiwillig an konzerne abgeben? #datenschutz #privatsphäreschützen""",de
276,llama3,"""datenschutz muss priorität haben! wir müssen unsere persönlichen daten besser schützen, sonst verlieren wir die kontrolle über unser eigenes leben #datenschutz #privatsphäre""",de
277,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an tech-giganten ab? #datenschutz #privatsphäre #meindatenmeinewahl""",de
278,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an unternehmen und plattformen aus? # datenschutz # privatsphäre # meindatenmeinrecht""",de
279,llama3,"""datenschutz ist menschenrecht! wie kann es sein, dass unternehmen unsere persönlichen daten wie spielzeug behandeln? wir müssen unser recht auf privatsphäre zurückfordern! #datenschutz #privatsphäre""

translation:
""data protection is a human right! how can it be that companies treat our personal data like toys? we must reclaim our right to privacy! #dataprotection #privacy""",de
280,llama3,"""datenschutz ist menschenrecht! warum müssen wir immer noch unsere persönlichen daten mit großen tech-konzernen teilen? #datenschutz #privatsphäre""",de
281,llama3,"""datenschutz ist menschenrecht! wie können wir sicherstellen, dass unsere persönlichen daten im netz wirklich geschützt sind? #datenschutz #privatsphäre""",de
282,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an konzerne ab? lasst uns endlich unsere privatsphäre schützen und fordern mehr transparenz von unternehmen ein! #datenschutz #privatsphäre""",de
283,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig aus der hand? #datenschutz #privatsphäre #meindatenmeinewahl""",de
284,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an unternehmen und plattformen aus? #datenschutz #privatsphäre""",de
285,llama3,"""datenschutz muss priorität haben! warum teilen wir unsere daten so leichtfertig mit großen konzernen? unsere privatsphäre ist unser größter schatz #datenschutz #privatsphäre""",de
286,llama3,"""datenschutz ist menschenrecht! warum müssen wir immer noch unsere persönlichen daten auf risiko preisgeben, nur weil wir online sind? #datenschutz #privatsphäre""",de
287,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig aus der hand? #privacymatters #dataprotection""",de
288,llama3,"""datenschutz muss priorität haben! wir müssen unsere persönlichen daten besser schützen und unternehmen sollten mehr verantwortung dafür übernehmen. #datenschutz #privatsphäre""",de
289,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere privatsphäre so leichtfertig aus der hand? #dataprivacymatters #schützteuredaten""",de
290,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an unternehmen und plattformen weiter? #datenschutz #privatsphäre""",de
291,llama3,"""datenschutz muss priorität haben! warum geben wir unsere persönlichen daten so leichtfertig preis? #datenschutz #privatsphäre #dataprivacymatters""",de
292,llama3,"""datenschutz muss priorität haben! wir müssen unsere persönlichen daten besser schützen und unternehmen dazu zwingen, transparenter zu sein. #datenschutz #privatsphäre""",de
293,llama3,"""datenschutz muss priorität haben! wir sollten unsere persönlichen daten besser schützen, bevor es zu spät ist. #datenschutz #privatsphäre""",de
294,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an unternehmen und plattformen weg? wir müssen aufwachen und unsere privatsphäre schützen! #datenschutz #privatsphäre""",de
295,llama3,"""#datenschutz ist menschenrecht! warum sollen konzerne unsere persönlichen daten wie ware verkaufen dürfen? es reicht! zeit für mehr transparenz und kontrolle über meine eigenen infos! #privacymatters""",de
296,llama3,"""datenschutz ist menschenrecht! wie kann es sein, dass unsere persönlichen daten immer noch so leicht zugänglich sind? wir müssen endlich härtere regeln für unternehmen fordern, die mit unseren daten spielen! #datenschutz #privatsphäre""",de
297,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten noch immer so leichtfertig preis? #dataprivacymatters #schützteuredaten""",de
298,llama3,"""datenschutz ist menschenrecht! wir müssen unsere persönlichen daten besser schützen, sonst verlieren wir die kontrolle über unser eigenes leben! #datenschutz #privatsphäre""",de
299,llama3,"""datenschutz ist menschenrecht! warum müssen wir immer wieder darum kämpfen, dass unsere daten sicher sind? #datenschutz #privatsphäre""",de
300,llama3,"""datenschutz ist menschenrecht! warum müssen wir immer wieder daran erinnert werden, dass unsere persönlichen daten nicht zum selbstbedienungsladen für konzerne gehören? #datenschutz #privatsphäre""",de
301,llama3,"""datenschutz ist menschenrecht! warum müssen wir immer wieder daran erinnert werden, dass unsere persönlichen daten nicht zur verkauf stehen? #datenschutz #privatsphäre #meindatenmeinewahl""",de
302,llama3,"""datenschutz muss priorität haben! warum teilen wir unsere daten so leichtfertig mit unternehmen und plattformen? unsere privatsphäre ist es wert, geschützt zu werden! #datenschutz #privatsphäre""",de
303,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an unternehmen und plattformen weiter? lasst uns endlich unsere privatsphäre schützen! #datenschutz #privatsphäre""",de
304,llama3,"""#datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an konzerne und regierungen weg? wir müssen aufpassen, dass unsere privatsphäre nicht weiter ausgehöhlt wird! #privacymatters""",de
305,llama3,"""datenschutz muss priorität haben! warum teilen wir noch immer unsere daten so leichtfertig mit unternehmen und plattformen? #datenschutz #privatsphäre""",de
306,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere privatsphäre so leichtfertig aus der hand? #datenschutz #privatsphäreschützen""",de
307,llama3,"""#datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an konzerne ab? lasst uns endlich selbst bestimmen, wer unsere infos sieht! #privacymatters""",de
308,llama3,"""datenschutz ist menschenrecht! warum teilen wir noch freiwillig unsere persönlichen daten mit unternehmen und regierungen? #datenschutz #privatsphäre""",de
309,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten noch immer so leichtfertig weg? zeit, dass wir unsere online-privatsphäre ernst nehmen! # datenschutz # privatsphäre # meinungsfreiheit""",de
310,llama3,"""datenschutz muss priorität haben! warum geben wir unsere persönlichen daten so leichtfertig an tech-giganten ab? lasst uns endlich unsere privatsphäre schützen! #datenschutz #privatsphäre""",de
311,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an tech-giganten ab? #privacymatters #meindatenmeinewahl""",de
312,llama3,"""datenschutz ist menschenrecht! warum sollten konzerne mehr über uns wissen als wir selbst? #privacymatters #dataprotection #meinedatenmeinrecht""",de
313,llama3,"""datenschutz muss priorität haben! warum geben wir unseren daten so leichtfertig aus der hand? #privacymatters #dataprotection #meindatenmeinewahl""",de
314,llama3,"""datenschutz ist menschenrecht! wir müssen unsere persönlichen daten besser schützen, sonst verlieren wir die kontrolle darüber! #datenschutz #privacymatters""",de
315,llama3,"""datenschutz ist menschenrecht! warum teilen wir unsere persönlichen daten so leichtfertig mit tech-giganten? #dataprivacymatters #meindatenmeinewahl""",de
316,llama3,"""datenschutz ist menschenrecht! warum teilen wir unsere persönlichen daten so leichtfertig mit unternehmen und regierungen? es ist zeit, unseren digitalen fußabdruck zu überdenken und unsere privatsphäre zu schützen! #datenschutz #privatsphäre""",de
317,llama3,"""datenschutz muss priorität haben! warum geben wir unsere persönlichen daten so leichtfertig weg? #datenschutz #privatsphäre""",de
318,llama3,"""datenschutz ist menschenrecht! warum müssen wir immer wieder daran erinnern, dass unsere daten nicht zum selbstbedienungsladen für konzerne sind? #datenschutz #privatsphäre""",de
319,llama3,"""datenschutz muss priorität haben! warum geben wir unsere persönlichen daten so leichtfertig an tech-giganten ab? #datenschutz #privatsphäre""",de
320,llama3,"""datenschutz ist menschenrecht! warum sollten konzerne mehr über mich wissen als ich selbst? #datenschutz #privatsphäre""",de
321,llama3,"""datenschutz ist menschenrecht! wir müssen unsere persönlichen daten besser schützen, sonst sind wir der willkür von tech-konzernen ausgeliefert! #datenschutz #privatsphäre""

translation:
""data protection is a human right! we need to better protect our personal data, otherwise we're at the mercy of tech corporations! #dataprotection #privacy""",de
322,llama3,"""datenschutz ist menschenrecht! warum sollen konzerne mehr über mich wissen als ich selbst? #datenschutz #privatsphäre""",de
323,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig weg? lasst uns endlich unsere privatsphäre schützen und unternehmen zur verantwortung ziehen! #datenschutz #privatsphäre""",de
324,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig weg? überprüft eure datenschutzeinstellungen heute noch! #datenschutz #privatsphäre""",de
325,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig aus der hand? #datenschutz #privatsphäre""",de
326,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an unternehmen und plattformen weg? # datenschutz # privatsphäre""",de
327,llama3,"""datenschutz muss priorität haben! warum teilen wir unsere persönlichen daten so leichtfertig mit unternehmen und plattformen? unser privatleben gehört uns selbst, nicht den datenkraken! #datenschutz #privatsphäre""",de
328,llama3,"""datenschutz ist menschenrecht! warum sollten wir unsere persönlichen daten unternehmen und regierungen überlassen? # datenschutz # privatsphäre # meindatenmeinewahl""",de
329,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten noch immer so leichtfertig aus der hand? #datenschutz #privatsphäre""",de
330,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an unternehmen und regierungen weiter? zeit, dass wir unser recht auf privatsphäre ernst nehmen! #datenschutz #privacymatters""",de
331,llama3,"""datenschutz ist menschenrecht! warum sollen konzerne mehr über mich wissen als ich selbst? #privacymatters #meindatenmeinewahl""",de
332,llama3,"""datenschutz ist menschenrecht! wie kann es sein, dass unsere persönlichen daten noch immer so leicht zugänglich sind? mehr kontrolle über meine eigenen daten, bitte! #datenschutz #privatsphäre""",de
333,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an tech-konzerne ab? #privacymatters #datenschutz""",de
334,llama3,"""#datenschutz ist menschenrecht! wie kann es sein, dass meine persönlichen daten weitergegeben werden, ohne dass ich gefragt wurde? die unternehmen müssen endlich verantwortung übernehmen und unsere privatsphäre respektieren!""",de
335,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an große konzerne aus? #datenschutz #privatsphäre""",de
336,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an unternehmen und regierungen weiter? lasst uns endlich aktiv werden und unseren datenschutz selbst in die hand nehmen! #datenschutz #privatsphäre #menschenrechte""

translation:
""data protection is a human right! why do we give away our personal data so carelessly to companies and governments? let's finally take action and take our data protection into our own hands! #dataprotection #privacy #humanrights""",de
337,llama3,"""datenschutz ist menschenrecht! wie kann es sein, dass unsere persönlichen daten immer noch so leicht zugänglich sind? wir müssen endlich etwas gegen diese überwachungsgesellschaft tun! #datenschutz #privatsphäre""",de
338,llama3,"""datenschutz ist menschenrecht! warum geben wir unsere persönlichen daten so leichtfertig an konzerne aus? #privacymatters #dataprotection""",de
